Station: Lausanne-César-Roux
Urban, traffic
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
10.08.2022 10:00;85.4;29.6;0.30;16.2;7.5;46.1;22.3;0.0;631.6
10.08.2022 11:00;92.7;28.7;0.20;15.3;7.7;42.5;23.8;0.0;770.2
10.08.2022 12:00;101.8;29.0;0.30;14.2;8.1;40.4;25.3;0.0;858.8
10.08.2022 13:00;108.2;33.6;0.30;15.6;8.5;48.2;26.3;0.0;897.2
10.08.2022 14:00;116.9;33.6;0.30;20.7;9.2;48.8;27.6;0.0;881.7
10.08.2022 15:00;116.5;38.8;0.30;20.5;9.1;54.4;29.3;0.0;810.9
10.08.2022 16:00;111.5;41.1;0.30;16.9;8.0;56.8;30.0;0.0;692.2
10.08.2022 17:00;110.5;39.4;0.40;14.2;7.2;51.5;31.0;0.0;524.2
10.08.2022 18:00;121.2;18.4;0.20;14.0;7.1;22.5;30.8;0.1;339.7
10.08.2022 19:00;125.4;8.3;0.20;15.1;7.1;8.6;29.3;0.0;163.7
10.08.2022 20:00;123.6;7.5;0.20;13.0;6.4;7.6;27.7;0.0;28.5
10.08.2022 21:00;122.1;8.0;0.20;13.3;6.5;8.3;26.2;0.0;-1.8
10.08.2022 22:00;115.5;7.0;0.20;12.0;6.3;7.1;25.3;0.0;-2.0
10.08.2022 23:00;112.2;6.0;0.10;12.1;6.1;5.9;24.5;0.0;-2.0
11.08.2022 00:00;107.6;6.5;0.20;11.4;5.9;6.6;23.8;0.0;-2.0
11.08.2022 01:00;105.5;6.2;0.10;11.1;5.8;6.3;22.6;0.0;-2.0
11.08.2022 02:00;102.9;5.2;0.10;9.7;5.5;5.0;21.6;0.0;-1.3
11.08.2022 03:00;97.0;5.8;0.10;10.0;5.5;5.8;21.2;0.0;-1.1
11.08.2022 04:00;97.7;5.0;0.10;10.2;5.7;5.0;20.7;0.0;-1.0
11.08.2022 05:00;87.4;11.9;0.20;11.3;6.5;13.0;19.9;0.0;-1.0
11.08.2022 06:00;79.7;17.7;0.20;12.0;7.1;19.2;19.4;0.0;4.2
11.08.2022 07:00;67.5;30.7;0.30;12.7;7.3;36.7;19.6;0.0;29.5
11.08.2022 08:00;75.8;25.9;0.30;15.0;8.0;34.6;20.7;0.0;263.4
11.08.2022 09:00;70.9;36.5;0.30;16.9;9.0;55.9;21.8;0.0;449.3
11.08.2022 10:00;79.1;34.3;0.30;19.1;9.2;52.9;22.9;0.0;615.3
11.08.2022 11:00;91.3;33.8;0.30;19.4;9.7;48.3;24.3;0.0;749.7
11.08.2022 12:00;107.4;28.1;0.30;18.1;10.2;38.8;25.7;0.0;840.5
11.08.2022 13:00;113.2;33.6;0.30;18.5;10.1;48.8;27.2;0.0;881.6
11.08.2022 14:00;121.5;31.2;0.30;18.1;9.6;41.6;29.3;0.0;868.8
11.08.2022 15:00;122.6;35.9;0.30;17.0;9.0;47.4;30.9;0.0;796.0
11.08.2022 16:00;122.0;38.4;0.30;14.7;8.2;49.5;31.7;0.0;632.2
11.08.2022 17:00;120.6;34.3;0.30;13.7;7.9;41.5;31.9;0.0;440.8
11.08.2022 18:00;117.9;34.4;0.30;13.2;8.0;40.1;32.0;0.0;297.4
11.08.2022 19:00;118.4;31.3;0.30;16.7;9.4;34.1;31.4;0.0;148.1
11.08.2022 20:00;134.7;10.5;0.20;18.3;9.5;10.8;29.4;0.1;23.7
11.08.2022 21:00;132.6;7.4;0.20;18.2;9.7;7.4;27.6;0.0;-1.8
11.08.2022 22:00;131.5;7.1;0.20;17.8;10.1;7.2;26.5;0.0;-2.0
11.08.2022 23:00;131.3;6.6;0.20;16.6;10.2;6.7;25.8;0.0;-2.0
12.08.2022 00:00;122.1;10.6;0.20;16.3;10.2;11.6;24.6;0.0;-2.0
12.08.2022 01:00;114.7;8.7;0.20;16.7;10.0;9.1;23.2;0.0;-1.9
12.08.2022 02:00;104.7;10.0;0.20;14.9;9.6;10.3;22.8;0.0;-1.6
12.08.2022 03:00;98.1;10.3;0.20;14.9;9.7;10.9;21.9;0.0;-1.4
12.08.2022 04:00;100.1;7.9;0.20;15.4;9.6;7.8;21.4;0.0;-1.0
12.08.2022 05:00;93.6;12.7;0.20;16.3;10.2;13.8;20.7;0.0;-1.0
12.08.2022 06:00;88.4;17.3;0.20;16.6;10.6;18.2;20.3;0.0;3.8
12.08.2022 07:00;82.8;25.7;0.20;16.6;10.4;30.4;20.4;0.0;27.7
12.08.2022 08:00;86.6;25.1;0.20;19.3;11.4;32.9;21.4;0.0;259.3
12.08.2022 09:00;83.7;32.0;0.30;19.3;11.7;47.8;22.2;0.0;450.9
12.08.2022 10:00;93.2;31.2;0.30;19.0;11.7;45.3;23.1;0.0;618.3
12.08.2022 11:00;103.3;33.4;0.30;20.7;12.2;45.8;24.9;0.0;754.4
